"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"507","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",5.13,0.39
"508","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",6.3,0.56
"509","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",5.94,0.63
"510","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",1.78,0.84
"511","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",1.57,0.7
"512","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",1.4,0.78
"513","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",1.35,0.75
"514","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",1.15,0.76
"515","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",1.3,0.67
"516","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",1.2,0.71
"517","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",1.21,0.81
"518","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",1.23,0.88
"519","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",1.07,0.74
"520","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",1.01,0.62
"521","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",1.19,0.69
"522","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",1.13,0.76
"523","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",1.31,0.7
"524","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",1.01,0.81
"525","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",1.15,0.64
"526","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.55,0.56,"EA",1.05,0.6
"527","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.56,0.57,"EA",1.15,0.81
"528","Smeaton unpublished Essex","CS NI-N-17","Northy Island","NI-N-17","Salt marsh","Natural","Basal Clay",51.71924295,0.71027082,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",1.07,0.27
"529","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.89,0.27
"530","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",5.12,0.2
"531","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",4.86,0.52
"532","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",5.42,0.42
"533","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",4.15,0.52
"534","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",4.12,0.57
"535","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",5.41,0.49
"536","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",4.72,0.56
"537","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Peat (Turfa herbacea)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",5.4,0.61
"538","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",4.75,0.61
"539","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.97,0.44
"540","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",4.25,0.52
"541","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",4.91,0.55
"542","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",6.01,0.41
"543","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",5.39,0.41
"544","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",5.36,0.47
"545","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",4.29,0.5
"546","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.57,0.64
"547","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Humified Peat (Substantia Humosa)",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",4.56,0.49
"548","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",3.69,0.99
"549","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",4.34,0.59
"550","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",4.33,0.52
"551","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",4.54,0.46
"552","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",4.56,0.42
"553","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",4.83,0.78
"554","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",6.05,0.39
"555","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",4.43,0.4
"556","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",6.41,0.43
"557","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",4.93,0.31
"558","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",4.18,0.5
"559","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",4.32,0.45
"560","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",5.49,0.55
"561","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",4.26,0.55
"562","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",3.57,0.57
"563","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",3.11,0.51
"564","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.59,0.49
"565","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.76,0.54
"566","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Oragnic Rich Silt with Rootlets",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.8,0.58
"567","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.61,0.58
"568","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2,0.67
"569","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",1.34,0.65
"570","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.14,0.64
"571","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",1.9,0.69
"572","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.11,0.53
"573","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.03,0.68
"574","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",1.99,0.55
"575","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",2.07,0.59
"576","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",2.16,0.65
"577","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",2.13,0.59
"578","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",2.02,0.65
"579","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",1.71,0.68
"580","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",1.63,0.85
"581","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",1.78,0.68
"582","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",1.71,0.58
"583","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",1.67,0.89
"584","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.55,0.56,"EA",1.93,0.7
"585","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.56,0.57,"EA",1.93,0.75
"586","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",1.84,0.79
"587","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.58,0.59,"EA",1.69,0.8
"588","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.59,0.6,"EA",1.44,0.86
"589","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.6,0.61,"EA",1.98,0.7
"590","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.61,0.62,"EA",1.7,0.73
"591","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.62,0.63,"EA",1.81,0.82
"592","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.63,0.64,"EA",1.67,0.6
"593","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",1.66,0.68
"594","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.65,0.66,"EA",1.63,0.65
"595","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.66,0.67,"EA",1.49,0.66
"596","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.67,0.68,"EA",1.83,0.58
"597","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.68,0.69,"EA",1.92,0.75
"598","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.69,0.7,"EA",2.1,0.65
"599","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.7,0.71,"EA",1.94,0.79
"600","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.71,0.72,"EA",1.73,0.74
"601","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.72,0.73,"EA",1.67,0.77
"602","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.73,0.74,"EA",1.79,0.83
"603","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.74,0.75,"EA",1.69,0.67
"604","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.75,0.76,"EA",1.53,0.8
"605","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.76,0.77,"EA",1.8,0.65
"606","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.77,0.78,"EA",1.88,0.62
"607","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.78,0.79,"EA",1.65,0.89
"608","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.79,0.8,"EA",1.69,0.71
"609","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.8,0.81,"EA",1.51,0.78
"610","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.81,0.82,"EA",1.47,0.74
"611","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.82,0.83,"EA",1.37,0.65
"612","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.83,0.84,"EA",1.4,0.83
"613","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.84,0.85,"EA",1.46,0.61
"614","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.85,0.86,"EA",1.39,0.93
"615","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.86,0.87,"EA",1.25,0.65
"616","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.87,0.88,"EA",1.28,0.8
"617","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.88,0.89,"EA",1.33,0.81
"618","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.89,0.9,"EA",1.23,0.7
"619","Smeaton unpublished Essex","CS NI-HS-2","Northy Island","NI-HS-2","Salt marsh","Historic-Breach","Basal Clay",51.71935082,0.71691292,"direct from dataset","1","UK","England",2019,0.9,0.91,"EA",1.4,0.28
"620","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0,0.01,"EA",6.84,0.74
"621","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",7.61,0.92
"622","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",5.98,0.82
"623","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",5.43,0.98
"624","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",6.28,0.82
"625","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",7.67,0.84
"626","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",4.72,0.83
"627","Smeaton unpublished Essex","CS NI-MR-8","Northy Island","NI-MR-8","Salt marsh","Managed Realignment","Organic Rich Silt with rootlets",51.71904626,0.71447984,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",6.44,0.97
