"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"308","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.52,1.210387324
"309","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.5,1.280181087
"310","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.61,1.266348089
"311","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.78,1.164486922
"312","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0,0.05,"EA",3.12,0.685362173
"313","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.85,0.972501677
"314","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.41,1.287726358
"315","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.394617706
"316","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.3,1.383299799
"317","TB_IS_3","Russell et al submitted","SKR TB_IS_3","Tumby Bay","Intertidal saltmarsh",-34.418295,136.086851,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.57,1.090291751
"318","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.52,1.001006036
"319","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.68,1.320422535
"320","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.569416499
"321","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.512826962
"322","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,1.404678068
"323","TB_SS_1","Russell et al submitted","SKR TB_SS_1","Tumby Bay","Supratidal saltmarsh",-34.419217,136.084664,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,1.203470825
"324","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.66,0.941761681
"325","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.67,1.045159848
"326","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.3,1.36443662
"327","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.584507042
"328","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,1.431086519
"329","TB_SS_2","Russell et al submitted","SKR TB_SS_2","Tumby Bay","Supratidal saltmarsh",-34.419276,136.084679,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,1.224849095
"330","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.37,0.797283702
"331","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.98,1.081488934
"332","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.473843058
"333","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.35,1.579791247
"334","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,1.620836128
"335","TB_SS_3","Russell et al submitted","SKR TB_SS_3","Tumby Bay","Supratidal saltmarsh",-34.419245,136.084715,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,1.292756539
