system:index,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Core_type,Country,Data_type,Depth_to_bedrock_m,Habitat_type,L_depth_m,Location,M2Tide,Method,N_perc,Nation,OC_perc,OC_perc_combined,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,Plot,Replicate,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Season,Site,Site_name,Source,State,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,coastTyp,elevation,evi_med,evi_stdev,flowAcc,gHM_2016,maxTemp,merit_elevation,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens_change,savi_med,savi_stdev,slope,.geo
00000000000000008fd2,0.63,0.63,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.02466974493535,EA,NA,NA,7.09,7.09,NA,NA,NA,Ruranska et al 2022,39,NA,NA,17.85,NA,17.85,NA,NA,NA,Goldhanger,PR Goldhanger,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,1,2.212594747543335,0.7994319796562195,2.0,0.4716724753379822,214,2.0499610900878906,31,5,NA,0.2682303190231323,0.04730074480175972,0.07580648362636566,0.40270116925239563,0.07095007598400116,2.992400884628296,"{""type"":""Point"",""coordinates"":[0.7455304824287767,51.73231883986605]}"
00000000000000008fd3,0.62,0.62,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.02466974493535,EA,NA,NA,7.2,7.2,NA,NA,NA,Ruranska et al 2022,39,NA,NA,18.46,NA,18.46,NA,NA,NA,Goldhanger,PR Goldhanger,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,2,2.3888838291168213,4.2115960121154785,2.0,0.4716724753379822,214,2.116466760635376,31,5,NA,0.1730811595916748,0.05407145246863365,0.07580648362636566,0.25961586833000183,0.08110569417476654,1.4972214698791504,"{""type"":""Point"",""coordinates"":[0.7464445981447333,51.73247044930187]}"
00000000000000008fd4,0.41,0.41,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.02466974493535,EA,NA,NA,7.73,7.73,NA,NA,NA,Ruranska et al 2022,39,NA,NA,19.92,NA,19.92,NA,NA,NA,Goldhanger,PR Goldhanger,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,1,2.7172017097473145,29.11577033996582,2.0,0.4716724753379822,214,1.9314874410629272,31,5,NA,0.17012527585029602,0.06101266294717789,0.07580659538507462,0.25530198216438293,0.09151741862297058,1.7609751224517822,"{""type"":""Point"",""coordinates"":[0.7490799268673196,51.73302783693355]}"
00000000000000008fd5,0.49,0.49,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.02466974493535,EA,NA,NA,8.4,8.4,NA,NA,NA,Ruranska et al 2022,39,NA,NA,20.76,NA,20.76,NA,NA,NA,Goldhanger,PR Goldhanger,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,2,2.2891876697540283,7.2042131423950195,2.0,0.4716724753379822,214,1.9420123100280762,31,5,NA,0.16972476243972778,0.05962600186467171,0.07580648362636566,0.2545813322067261,0.08943743258714676,1.7609673738479614,"{""type"":""Point"",""coordinates"":[0.7484110617093027,51.73279150457772]}"
00000000000000008fd6,0.47,0.47,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.02466974493535,EA,NA,NA,8.94,8.94,NA,NA,NA,Ruranska et al 2022,39,NA,NA,21.46,NA,21.46,NA,NA,NA,Goldhanger,PR Goldhanger,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,2,2.4327571392059326,12.504791259765625,2.0,0.4716724753379822,214,2.0204102993011475,31,5,NA,0.17809806764125824,0.05332992225885391,0.07580648362636566,0.2671408951282501,0.07999350875616074,3.704791784286499,"{""type"":""Point"",""coordinates"":[0.7475237005996669,51.73249274480714]}"
00000000000000009008,0.95,0.95,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.65691280523598,EA,NA,NA,5.55,5.55,NA,NA,NA,Ruranska et al 2022,39,NA,NA,11.15,NA,11.15,NA,NA,NA,Northey Island,PR Northey Island,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,1,2.1555681228637695,5.417537212371826,2.0,0.5889824032783508,214,0.9088954925537109,31,5,NA,0.19582732021808624,0.04022495448589325,0.07580652832984924,0.29396873712539673,0.06033642962574959,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.7160156925560184,51.719057473333095]}"
00000000000000009009,0.55,0.55,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.65691280523598,EA,NA,NA,9.72,9.72,NA,NA,NA,Ruranska et al 2022,39,NA,NA,14.1,NA,14.1,NA,NA,NA,Northey Island,PR Northey Island,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,0,2.2528536319732666,7.788253307342529,2.0,0.5889824032783508,214,0.9215173721313477,31,5,NA,0.28948748111724854,0.06244655326008797,0.07580652832984924,0.434222936630249,0.09366853535175323,1.7605844736099243,"{""type"":""Point"",""coordinates"":[0.7158417876149341,51.719298264789984]}"
0000000000000000900a,0.51,0.51,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.65691280523598,EA,NA,NA,9.57,9.57,NA,NA,NA,Ruranska et al 2022,39,NA,NA,14.38,NA,14.38,NA,NA,NA,Northey Island,PR Northey Island,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,-1,2.1555681228637695,5.417537212371826,2.0,0.5889824032783508,214,0.9215173721313477,31,5,NA,0.19582732021808624,0.04022495448589325,0.07580652832984924,0.29396873712539673,0.06033642962574959,2.382389545440674,"{""type"":""Point"",""coordinates"":[0.715930969636003,51.719168950859434]}"
0000000000000000900b,0.69,0.69,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,160.65691280523598,EA,NA,NA,6.9,6.9,NA,NA,NA,Ruranska et al 2022,39,NA,NA,16.18,NA,16.18,NA,NA,NA,Northey Island,PR Northey Island,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,0,2.437602996826172,2.023388624191284,2.0,0.5889824032783508,214,0.9215173721313477,31,5,NA,0.3719877302646637,0.08624739199876785,0.07580652832984924,0.5589519143104553,0.12936954200267792,3.1314964294433594,"{""type"":""Point"",""coordinates"":[0.7156545053706894,51.71955689265109]}"
00000000000000009052,0.79,0.79,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,157.903838250595,EA,NA,NA,4.15,4.15,NA,NA,NA,Ruranska et al 2022,39,NA,NA,6.25,NA,6.25,NA,NA,NA,Tollesbury,PR Tollesbury,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,3,1.2173327207565308,12.41936206817627,10.0,0.4492679834365845,214,1.8968000411987305,31,5,NA,0.11758352071046829,0.04070889204740524,0.07580652832984924,0.17655891180038452,0.06106211617588997,0.0,"{""type"":""Point"",""coordinates"":[0.8437243467267084,51.76976191141184]}"
00000000000000009053,0.52,0.52,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,157.903838250595,EA,NA,NA,4.08,4.08,NA,NA,NA,Ruranska et al 2022,39,NA,NA,7.62,NA,7.62,NA,NA,NA,Tollesbury,PR Tollesbury,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,3,1.479788899421692,1.243395447731018,8.0,0.6045289039611816,214,2.271305799484253,31,5,NA,0.14550624787807465,0.02992180734872818,0.07580647617578506,0.21801988780498505,0.044881973415613174,1.4984829425811768,"{""type"":""Point"",""coordinates"":[0.8385919214141923,51.77042185836775]}"
00000000000000009054,0.47,0.47,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,158.0777400112006,EA,NA,NA,4.58,4.58,NA,NA,NA,Ruranska et al 2022,39,NA,NA,8.17,NA,8.17,NA,NA,NA,Tollesbury,PR Tollesbury,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,3,1.9803601503372192,1.1594394445419312,3.0,0.6045289039611816,214,3.050647497177124,31,5,NA,0.2595651149749756,0.05770963802933693,0.07580640912055969,0.38934046030044556,0.08656322956085205,1.4985013008117676,"{""type"":""Point"",""coordinates"":[0.8337136648617224,51.7710684280205]}"
00000000000000009055,0.63,0.63,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,157.72910584622832,EA,NA,NA,3.62,3.62,NA,NA,NA,Ruranska et al 2022,39,NA,NA,9.22,NA,9.22,NA,NA,NA,Tollesbury,PR Tollesbury,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,1,1.2788938283920288,6.862645626068115,10.0,0.3719310164451599,214,1.1045886278152466,31,5,NA,0.11715120822191238,0.05145971477031708,0.07580652832984924,0.17572270333766937,0.07718786597251892,1.761976957321167,"{""type"":""Point"",""coordinates"":[0.8492045819213935,51.76858916783478]}"
00000000000000009056,0.5,0.5,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.1,NA,157.53867379782778,EA,NA,NA,4.06,4.06,NA,NA,NA,Ruranska et al 2022,38,NA,NA,10.09,NA,10.09,NA,NA,NA,Tollesbury,PR Tollesbury,Ruranska et al 2022,NA,NA,0,2019,NA,1,direct from dataset,2,1,1.2767255306243896,45.561920166015625,11.0,0.3719310164451599,214,0.27221113443374634,31,5,NA,0.11839333176612854,0.05344896763563156,0.07580665498971939,0.17684485018253326,0.08017176389694214,0.0,"{""type"":""Point"",""coordinates"":[0.8553893550825228,51.767782070544115]}"
00000000000000006bd1,NA,NA,NA,NA,NA,NA,1,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,8.47,NA,8.47,NA,NA,Winter,AH,HF AH 1,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd2,NA,NA,NA,NA,NA,NA,1,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,8.98,NA,8.98,NA,NA,Winter,AH,HF AH 1,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd3,NA,NA,NA,NA,NA,NA,1,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.95,NA,6.95,NA,NA,Winter,AH,HF AH 1,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd4,NA,NA,NA,NA,NA,NA,2,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,9.16,NA,9.16,NA,NA,Winter,AH,HF AH 2,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd5,NA,NA,NA,NA,NA,NA,2,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.99,NA,6.99,NA,NA,Winter,AH,HF AH 2,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd6,NA,NA,NA,NA,NA,NA,2,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.09,NA,6.09,NA,NA,Winter,AH,HF AH 2,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd7,NA,NA,NA,NA,NA,NA,3,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.89,NA,6.89,NA,NA,Winter,AH,HF AH 3,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd8,NA,NA,NA,NA,NA,NA,3,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,7.77,NA,7.77,NA,NA,Winter,AH,HF AH 3,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bd9,NA,NA,NA,NA,NA,NA,3,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.15,NA,6.15,NA,NA,Winter,AH,HF AH 3,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bda,NA,NA,NA,NA,NA,NA,4,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,13.59,NA,13.59,NA,NA,Winter,AH,HF AH 4,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bdb,NA,NA,NA,NA,NA,NA,4,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.89,NA,6.89,NA,NA,Winter,AH,HF AH 4,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bdc,NA,NA,NA,NA,NA,NA,4,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,3.91,NA,3.91,NA,NA,Winter,AH,HF AH 4,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bdd,NA,NA,NA,NA,NA,NA,5,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,7.05,NA,7.05,NA,NA,Winter,AH,HF AH 5,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bde,NA,NA,NA,NA,NA,NA,5,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,7.22,NA,7.22,NA,NA,Winter,AH,HF AH 5,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bdf,NA,NA,NA,NA,NA,NA,5,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,7.43,NA,7.43,NA,NA,Winter,AH,HF AH 5,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be0,NA,NA,NA,NA,NA,NA,6,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.19,NA,6.19,NA,NA,Winter,AH,HF AH 6,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be1,NA,NA,NA,NA,NA,NA,6,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,4.6,NA,4.6,NA,NA,Winter,AH,HF AH 6,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be2,NA,NA,NA,NA,NA,NA,6,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,3.76,NA,3.76,NA,NA,Winter,AH,HF AH 6,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be3,NA,NA,NA,NA,NA,NA,7,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,7.42,NA,7.42,NA,NA,Winter,AH,HF AH 7,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be4,NA,NA,NA,NA,NA,NA,7,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.93,NA,6.93,NA,NA,Winter,AH,HF AH 7,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be5,NA,NA,NA,NA,NA,NA,7,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,5.57,NA,5.57,NA,NA,Winter,AH,HF AH 7,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be6,NA,NA,NA,NA,NA,NA,8,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,5.39,NA,5.39,NA,NA,Winter,AH,HF AH 8,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be7,NA,NA,NA,NA,NA,NA,8,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,5.06,NA,5.06,NA,NA,Winter,AH,HF AH 8,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be8,NA,NA,NA,NA,NA,NA,8,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,4.9,NA,4.9,NA,NA,Winter,AH,HF AH 8,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006be9,NA,NA,NA,NA,NA,NA,9,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,8.32,NA,8.32,NA,NA,Winter,AH,HF AH 9,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bea,NA,NA,NA,NA,NA,NA,9,NA,UK,Core-level,NA,Saltmarsh,0.2,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,6.98,NA,6.98,NA,NA,Winter,AH,HF AH 9,Ford et al 2016,NA,NA,0.1,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006beb,NA,NA,NA,NA,NA,NA,9,NA,UK,Core-level,NA,Saltmarsh,0.3,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,8.85,NA,8.85,NA,NA,Winter,AH,HF AH 9,Ford et al 2016,NA,NA,0.2,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
00000000000000006bec,NA,NA,NA,NA,NA,NA,10,NA,UK,Core-level,NA,Saltmarsh,0.1,NA,157.02908102980217,LOI,NA,NA,NA,NA,NA,NA,NA,Ford et al 2016,39,NA,NA,10.93,NA,10.93,NA,NA,Winter,AH,HF AH 10,Ford et al 2016,NA,NA,0,2013,NA,2,direct from dataset,2,0,0.44020742177963257,3.4339599609375,31.0,0.35950329899787903,213,0.33818191289901733,31,5,NA,-0.02653980627655983,0.07687941193580627,0.23394858837127686,-0.04027087241411209,0.11531616747379303,0.0,"{""type"":""Point"",""coordinates"":[0.8666664216466876,51.78333541501853]}"
